#
# Results on Tue, 03 Oct 2023 07:17:49 GMT
# USER AGENT: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15
# Design number was non-random = 2
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. code.
# 14. linguist.
# 15. gender.
# 16. age.
# 17. Comments.
1696317469,35d05d7fad1466d30794182759bbe855,PennController,1,0,ethics,NULL,PennController,0,_Trial_,Start,1696317353040,1KjhDwOcBb68qjcVT7bF7g,undefined,undefined,undefined,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,1,0,ethics,NULL,PennController,0,_Header_,Start,1696317353040,1KjhDwOcBb68qjcVT7bF7g,undefined,undefined,undefined,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,1,0,ethics,NULL,PennController,0,_Header_,End,1696317353041,1KjhDwOcBb68qjcVT7bF7g,undefined,undefined,undefined,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,1,0,ethics,NULL,PennController,0,_Trial_,End,1696317355636,1KjhDwOcBb68qjcVT7bF7g,undefined,undefined,undefined,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,3,0,participants,NULL,PennController,1,_Trial_,Start,1696317355639,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,3,0,participants,NULL,PennController,1,_Header_,Start,1696317355639,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,3,0,participants,NULL,PennController,1,_Header_,End,1696317355640,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,3,0,participants,NULL,TextInput,input_age,First,,1696317357127,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,2
1696317469,35d05d7fad1466d30794182759bbe855,PennController,3,0,participants,NULL,TextInput,input_age,EnterReturn,20,1696317358148,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,3,0,participants,NULL,Scale,input_gender,Choice,женский,1696317359788,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,3,0,participants,NULL,Scale,input_linguist,Choice,Да,1696317360608,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,3,0,participants,NULL,TextInput,input_age,Final,20,1696317361276,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,3,0,participants,NULL,PennController,1,_Trial_,End,1696317361277,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,4,0,instructions,NULL,PennController,2,_Trial_,Start,1696317361279,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,4,0,instructions,NULL,PennController,2,_Header_,Start,1696317361279,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,4,0,instructions,NULL,PennController,2,_Header_,End,1696317361279,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,4,0,instructions,NULL,PennController,2,_Trial_,End,1696317362475,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,5,0,exercise,NULL,PennController,5,_Trial_,Start,1696317362477,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,5,0,exercise,NULL,PennController,5,_Header_,Start,1696317362477,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,5,0,exercise,NULL,PennController,5,_Header_,End,1696317362477,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,5,0,exercise,NULL,Scale,Scale,Choice,1,1696317374493,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,5,0,exercise,NULL,PennController,5,_Trial_,End,1696317374801,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,6,0,exercise,NULL,PennController,6,_Trial_,Start,1696317374805,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,6,0,exercise,NULL,PennController,6,_Header_,Start,1696317374805,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,6,0,exercise,NULL,PennController,6,_Header_,End,1696317374805,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,6,0,exercise,NULL,Scale,Scale,Choice,7,1696317377604,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,6,0,exercise,NULL,PennController,6,_Trial_,End,1696317377909,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,7,0,exercise,NULL,PennController,7,_Trial_,Start,1696317377913,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,7,0,exercise,NULL,PennController,7,_Header_,Start,1696317377913,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,7,0,exercise,NULL,PennController,7,_Header_,End,1696317377913,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,7,0,exercise,NULL,Scale,Scale,Choice,7,1696317379775,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,7,0,exercise,NULL,PennController,7,_Trial_,End,1696317380083,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,8,0,start_experiment,NULL,PennController,3,_Trial_,Start,1696317380087,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,8,0,start_experiment,NULL,PennController,3,_Header_,Start,1696317380087,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,8,0,start_experiment,NULL,PennController,3,_Header_,End,1696317380088,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,8,0,start_experiment,NULL,PennController,3,_Trial_,End,1696317387584,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,NULL
# 17. ITEM.
# 18. CONDITION.
# 19. TENSE.
# 20. TYPE.
# 21. FILLER_TYPE.
# 22. Comments.
1696317469,35d05d7fad1466d30794182759bbe855,PennController,9,0,experiment-item,NULL,PennController,8,_Trial_,Start,1696317387587,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,seem-PST-1,seem,PST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,9,0,experiment-item,NULL,PennController,8,_Header_,Start,1696317387587,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,seem-PST-1,seem,PST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,9,0,experiment-item,NULL,PennController,8,_Header_,End,1696317387587,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,seem-PST-1,seem,PST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,9,0,experiment-item,NULL,Scale,Scale,Choice,7,1696317395767,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,seem-PST-1,seem,PST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,9,0,experiment-item,NULL,PennController,8,_Trial_,End,1696317396073,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,seem-PST-1,seem,PST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,21,0,experiment-filler,NULL,PennController,20,_Trial_,Start,1696317396076,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-good-5,,,filler,good,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,21,0,experiment-filler,NULL,PennController,20,_Header_,Start,1696317396076,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-good-5,,,filler,good,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,21,0,experiment-filler,NULL,PennController,20,_Header_,End,1696317396077,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-good-5,,,filler,good,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,21,0,experiment-filler,NULL,Scale,Scale,Choice,7,1696317399625,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-good-5,,,filler,good,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,21,0,experiment-filler,NULL,PennController,20,_Trial_,End,1696317399932,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-good-5,,,filler,good,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,10,0,experiment-item,NULL,PennController,9,_Trial_,Start,1696317399936,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,poss-NPST-2,poss,NPST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,10,0,experiment-item,NULL,PennController,9,_Header_,Start,1696317399936,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,poss-NPST-2,poss,NPST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,10,0,experiment-item,NULL,PennController,9,_Header_,End,1696317399936,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,poss-NPST-2,poss,NPST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,10,0,experiment-item,NULL,Scale,Scale,Choice,7,1696317403110,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,poss-NPST-2,poss,NPST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,10,0,experiment-item,NULL,PennController,9,_Trial_,End,1696317403416,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,poss-NPST-2,poss,NPST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,24,0,experiment-filler,NULL,PennController,23,_Trial_,Start,1696317403418,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-bad-8,,,filler,bad,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,24,0,experiment-filler,NULL,PennController,23,_Header_,Start,1696317403418,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-bad-8,,,filler,bad,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,24,0,experiment-filler,NULL,PennController,23,_Header_,End,1696317403419,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-bad-8,,,filler,bad,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,24,0,experiment-filler,NULL,Scale,Scale,Choice,1,1696317407958,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-bad-8,,,filler,bad,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,24,0,experiment-filler,NULL,PennController,23,_Trial_,End,1696317408262,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-bad-8,,,filler,bad,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,15,0,experiment-item,NULL,PennController,14,_Trial_,Start,1696317408266,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,seem-NPST-7,seem,NPST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,15,0,experiment-item,NULL,PennController,14,_Header_,Start,1696317408266,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,seem-NPST-7,seem,NPST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,15,0,experiment-item,NULL,PennController,14,_Header_,End,1696317408267,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,seem-NPST-7,seem,NPST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,15,0,experiment-item,NULL,Scale,Scale,Choice,7,1696317411038,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,seem-NPST-7,seem,NPST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,15,0,experiment-item,NULL,PennController,14,_Trial_,End,1696317411342,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,seem-NPST-7,seem,NPST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,23,0,experiment-filler,NULL,PennController,22,_Trial_,Start,1696317411345,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-good-7,,,filler,good,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,23,0,experiment-filler,NULL,PennController,22,_Header_,Start,1696317411346,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-good-7,,,filler,good,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,23,0,experiment-filler,NULL,PennController,22,_Header_,End,1696317411346,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-good-7,,,filler,good,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,23,0,experiment-filler,NULL,Scale,Scale,Choice,7,1696317415475,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-good-7,,,filler,good,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,23,0,experiment-filler,NULL,PennController,22,_Trial_,End,1696317415779,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,filler-good-7,,,filler,good,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,16,0,experiment-item,NULL,PennController,15,_Trial_,Start,1696317415782,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,poss-PST-8,poss,PST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,16,0,experiment-item,NULL,PennController,15,_Header_,Start,1696317415782,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,poss-PST-8,poss,PST,item,,NULL
1696317469,35d05d7fad1466d30794182759bbe855,PennController,16,0,experiment-item,NULL,PennController,15,_Header_,End,1696317415782,1KjhDwOcBb68qjcVT7bF7g,Да,женский,20,poss-PST-8,poss,PST,item,,NULL
